id,name,set_name,rarity,type,supertype,color,cost,might,tags,effect,flavor,promo,banned,errata,url
VEN-095,Shadow Order Disciple,Vendetta,Common,Unit,,Chaos,2,2,Ionia,"When I move, you may [Burn 1] to give me +1 {Might} this turn. (To Burn 1, put the top card of your Main Deck into your trash.)",Recipients of a terrifying education.,False,False,,https://riftbound.gg/cards/ven-095-shadow-order-disciple/
VEN-096,Shadowblade Lurker,Vendetta,Common,Unit,,Chaos,5,5,Ionia,I cost {2 Energy} less for each card with my name in your trash.,,False,False,,https://riftbound.gg/cards/ven-096-shadowblade-lurker/
VEN-097,Spiderling,Vendetta,Common,Unit,,Chaos,3,1,Shadow Isles; Spider,"[Hidden] (Hide now for {Any Rune} to react with later for {0 Energy}.)
I have +1 {Might} for each other unit you control here with my name.
Your deck can have any number of cards named Spiderling.",,False,False,,https://riftbound.gg/cards/ven-097-spiderling/
VEN-098,Stargazer,Vendetta,Common,Unit,,Chaos,5,4,Mount Targon,"Spells with [Flow] you play from your trash cost {2 Energy} less, to a minimum of {1 Energy}.",,False,False,,https://riftbound.gg/cards/ven-098-stargazer/
VEN-099,Tornado Warrior,Vendetta,Common,Unit,,Chaos,3,3,Yordle; Bandle City,"[Hidden] (Hide now for {Any Rune} to react with later for {0 Energy}.)
When you play me from face down, you may empower something here. Disempower it at end of turn.",,False,False,,https://riftbound.gg/cards/ven-099-tornado-warrior/
VEN-100,Up from the Deep,Vendetta,Common,Spell,,Chaos,3,,,"Play two 1 {Might} Tentacle unit tokens from Bilgewater.
[Flow] {3 Energy} (You may play this from your trash for its Flow cost. Then banish it.)",,False,False,,https://riftbound.gg/cards/ven-100-up-from-the-deep/
VEN-101,Gust Monk,Vendetta,Uncommon,Unit,,Chaos,2,2,Yordle; Bandle City,"You may pay {1 Energy} as an additional cost to play me.
When you play me, if you paid the additional cost, banish a card from any trash to give a unit [Assault 2] this turn. (+2 {Might} while it's an attacker.)",,False,False,,https://riftbound.gg/cards/ven-101-gust-monk/
VEN-102,Ravenbloom Prefect,Vendetta,Common,Unit,,Chaos,3,3,Noxus,"When an opponent plays a gear, you may banish me to banish it.",,False,False,,https://riftbound.gg/cards/ven-102-ravenbloom-prefect/
VEN-103,Shadows of the Past,Vendetta,Uncommon,Spell,,Chaos,3,,,Return up to 2 units from trashes to their owners' hands.,“None escape their shadow.”,False,False,,https://riftbound.gg/cards/ven-103-shadows-of-the-past/
VEN-104,Tail-Cloaked Matriarch,Vendetta,Uncommon,Unit,,Chaos,4,4,Ionia,"[Empower] {2 Energy}{Chaos Rune} ({2 Energy}{Chaos Rune}: Empower me. Use only if not Empowered.)
When I become [Empowered], you may choose a unit in your trash with Energy cost no more than {3 Energy} and Power cost no more than {Any Rune}. Play it to your base, ignoring its cost.",,False,False,,https://riftbound.gg/cards/ven-104-tail-cloaked-matriarch/
VEN-105,Twilight Step,Vendetta,Uncommon,Spell,,Chaos,2,,,"Move a unit with 3 {Might} or less.
[Flow] {4 Energy}{Chaos Rune} (You may play this from your trash for its Flow cost. Then banish it.)",,False,False,,https://riftbound.gg/cards/ven-105-twilight-step/
VEN-106,Wind and Ghosts,Vendetta,Uncommon,Spell,,Chaos,3,,,"[Action] (Play on your turn or in showdowns.)
Choose a unit at a battlefield. If it has 3 {Might} or less, banish it. Otherwise, return it to its owner's hand.",The best strategy is to not have an enemy.,False,False,,https://riftbound.gg/cards/ven-106-wind-and-ghosts/
VEN-107,Decree of Discord,Vendetta,Rare,Spell,,Chaos,1,,,Return any number of enemy Order ({Order Rune}) units with total Might 5 or less to their owners' hands.,,False,False,,https://riftbound.gg/cards/ven-107-decree-of-discord/
VEN-108,Forgotten Relic,Vendetta,Rare,Gear,,Chaos,5,,,"When you play this or at the start of your Beginning Phase, [Burn 1]. When you burn a unit this way, do this: Give a friendly unit +{Might} equal to the burned card's Might this turn. (To Burn 1, put the top card of your Main Deck into your trash.)",,False,False,,https://riftbound.gg/cards/ven-108-forgotten-relic/
VEN-109,Illaoi - Prophet of the Great Kraken,Vendetta,Rare,Unit,Champion,Chaos,6,4,Bilgewater; Illaoi,"When you play me or when I score, play a {1 Energy} {Might} Tentacle unit token from Bilgewater.
I have +1 {Might} for each token unit you control.",,False,False,,https://riftbound.gg/cards/ven-109-illaoi-prophet-of-the-great-kraken/
VEN-110,Mel - Defiant Soul,Vendetta,Rare,Unit,Champion,Chaos,5,4,Noxus; Mel,"[Empower] — Discard a spell (Pay the cost: Empower me. Use only if not Empowered.)
When I become [Empowered], banish an enemy unit at a battlefield with 3 {Might} or less.",,False,False,,https://riftbound.gg/cards/ven-110-mel-defiant-soul/
VEN-110A,Mel - Defiant Soul,Vendetta,Rare,Unit,Champion,Chaos,5,4,Mel,"[Empower] — Discard a spell
When I become [Empowered], banish an enemy unit at a battlefield with 3 {Might} or less.",,False,False,,https://riftbound.gg/cards/ven-110a-mel-defiant-soul/
VEN-111,Minah Swiftfoot,Vendetta,Rare,Unit,,Chaos,6,6,Ionia,"When I move to a battlefield, choose one —Each player discards 1.Each player draws 1.",,False,False,,https://riftbound.gg/cards/ven-111-minah-swiftfoot/
VEN-112,Zed - Without a Sound,Vendetta,Rare,Unit,Champion,Chaos,5,5,Ionia; Zed,"When I conquer, play a 0 {Might} Shadow Clone unit token to your base. (It has ""When I attack, you may banish a unit from your trash. If you do, give me [Assault 4] this turn."")
[Action][>] {1 Energy}{Chaos Rune}: Move me and a Shadow Clone you control to each other's locations.",,False,False,,https://riftbound.gg/cards/ven-112-zed-without-a-sound/
VEN-112A,Zed - Without a Sound,Vendetta,Rare,Unit,Champion,Chaos,5,5,Zed,"When I conquer, play a 0 {Might} Shadow Clone unit token to your base.
[Action][>] {1 Energy}{Chaos Rune}: Move me and a Shadow Clone you control to each other's locations.",“The truth lies in darkness.”,False,False,,https://riftbound.gg/cards/ven-112a-zed-without-a-sound/
VEN-113,Kennen - Storm of Shuriken,Vendetta,Epic,Unit,Champion,Chaos,3,4,Yordle; Kennen,"When you play me, [Burn 2]. (Put the top 2 cards of your Main Deck into your trash.)
When I conquer, give a spell in your trash [Flow] equal to its cost this turn. (You may play it from your trash for its Flow cost. Then banish it.)",“Time to strike!”,False,False,,https://riftbound.gg/cards/ven-113-kennen-storm-of-shuriken/
VEN-113A,Kennen - Storm of Shuriken,Vendetta,Epic,Unit,Champion,Chaos,3,4,Yordle; Ionia; Kennen,"When you play me, [Burn 2].
When I conquer, give a spell in your trash [Flow] equal to its cost this turn.",,False,False,,https://riftbound.gg/cards/ven-113a-kennen-storm-of-shuriken/
VEN-114,Kharox,Vendetta,Epic,Unit,,Chaos,6,5,Spirit; Shadow Isles,"[Empower] {6 Energy}{Chaos Rune}{Chaos Rune} ({6 Energy}{Chaos Rune}{Chaos Rune}: Empower me. Use only if not Empowered.)
When I become [Empowered], choose an opponent. They [Burn 3]. Then you may do this: Choose a unit in their trash and play it, ignoring its cost. (To Burn 3, they put the top 3 cards of their Main Deck into their trash.)",,False,False,,https://riftbound.gg/cards/ven-114-kharox/
VEN-115,Ocean Drake,Vendetta,Epic,Unit,,Chaos,8,7,Dragon; Ionia,"You may play me to an open battlefield.
When you play me, you may return a non-Dragon unit to its owner's hand.",The pale glint of blue on blue is all the warning you’ll get.,False,False,,https://riftbound.gg/cards/ven-115-ocean-drake/
VEN-116,Dragon Form,Vendetta,Uncommon,Spell,,Order,3,,,"Choose a unit. Its base Might becomes 5 this turn.
[Flow] {3 Energy} (You may play this from your trash for its Flow cost. Then banish it.)",,False,False,,https://riftbound.gg/cards/ven-116-dragon-form/
VEN-117,Disciple of Shen,Vendetta,Common,Unit,,Order,2,1,Ionia,"[Hidden] (Hide now for {Any Rune} to react with later for {0 Energy}.)
I have [Shield 3] while I'm at a battlefield with exactly one other unit you control. (+3 {Might} while I'm a defender.)",,False,False,,https://riftbound.gg/cards/ven-117-disciple-of-shen/
VEN-118,Horns of the Dragon,Vendetta,Common,Unit,,Order,6,6,Ionia,[Tank] (I must be assigned combat damage first.),,False,False,,https://riftbound.gg/cards/ven-118-horns-of-the-dragon/
VEN-119,Keeper of Law,Vendetta,Common,Unit,,Order,5,5,Shurima,I cost {2 Energy}{Order Rune} less if you control a battlefield with exactly two units there.,,False,False,,https://riftbound.gg/cards/ven-119-keeper-of-law/
VEN-120,Masa - Crashing Thunder,Vendetta,Common,Unit,,Order,4,4,Yordle; Bandle City,"You may pay {Order Rune} as an additional cost to play me.
When you play me, if you paid the additional cost, [Stun] an enemy unit at a battlefield. (It doesn't deal combat damage this turn.)",,False,False,,https://riftbound.gg/cards/ven-120-masa-crashing-thunder/
VEN-121,Reluctant Leader,Vendetta,Common,Unit,,Order,4,3,Ionia,"When you play another unit, give me +2 {Might} this turn.",,False,False,,https://riftbound.gg/cards/ven-121-reluctant-leader/
VEN-122,Solari Sunhawk,Vendetta,Common,Unit,,Order,3,3,Bird; Mount Targon,"[Empower] {2 Energy} ({2 Energy}: Empower me. Use only if not Empowered.)
[Empowered][>] I have +1 {Might} and [Deflect 2]. (Opponents must pay {Any Rune}{Any Rune} to choose me with a spell or ability.)",,False,False,,https://riftbound.gg/cards/ven-122-solari-sunhawk/
VEN-123,Soulspinner,Vendetta,Common,Unit,,Order,3,3,Shadow Isles; Spider,[Ambush] (You may play me as a [Reaction] to a battlefield where you have units.),,False,False,,https://riftbound.gg/cards/ven-123-soulspinner/
VEN-124,Escaped Grayback,Vendetta,Uncommon,Unit,,Order,3,3,Noxus,"[Empower] — Kill a friendly unit (Pay the cost: Empower me. Use only if not Empowered.)
[Empowered][>] I have +2 {Might}.",,False,False,,https://riftbound.gg/cards/ven-124-escaped-grayback/
VEN-125,Hungry Wolf,Vendetta,Uncommon,Unit,,Order,4,4,Dog; Freljord,{Order Rune}: Ready me and give me +1 {Might} this turn. Use only if you've chosen an enemy unit this turn and only once each turn.,,False,False,,https://riftbound.gg/cards/ven-125-hungry-wolf/
VEN-126,Ki Barrier,Vendetta,Uncommon,Spell,,Order,2,,,"[Reaction] (Play any time, even before spells and abilities resolve.)
Choose a unit. Prevent the next 7 damage that would be dealt to it this turn. (Opponents can assign it extra combat damage to kill it.)",,False,False,,https://riftbound.gg/cards/ven-126-ki-barrier/
VEN-127,Lacerate,Vendetta,Common,Spell,,Order,2,,,"Choose a unit. If it's [Empowered], disempower it. Then kill it if it has 3 {Might} or less.
[Flow] {4 Energy}{Order Rune}{Order Rune} (You may play this from your trash for its Flow cost. Then banish it.)",,False,False,,https://riftbound.gg/cards/ven-127-lacerate/
VEN-128,Noxian Emissary,Vendetta,Uncommon,Unit,,Order,2,2,Noxus,"[Empower] {1 Energy}{Order Rune} ({1 Energy}{Order Rune}: Empower me. Use only if not Empowered.)
[Empowered][>][>>][Deathknell][>] Play two 1 {Might} Recruit unit tokens to your base. (When I die while Empowered, get the effect.)",,False,False,,https://riftbound.gg/cards/ven-128-noxian-emissary/
VEN-129,Sacred Protector,Vendetta,Uncommon,Unit,,Order,4,6,Fae; Ionia,I don't deal combat damage unless I'm at a battlefield with exactly one other unit you control.,,False,False,,https://riftbound.gg/cards/ven-129-sacred-protector/
VEN-130,Aurok General,Vendetta,Rare,Unit,,Order,5,5,Trifarian; Noxus,"[Empower] {3 Energy}{Order Rune} ({3 Energy}{Order Rune}: Empower me. Use only if not Empowered.)
[Empowered][>] Your units that are [Empowered] have +2 {Might} (including me).",,False,False,,https://riftbound.gg/cards/ven-130-aurok-general/
VEN-131,Decree of Unity,Vendetta,Rare,Spell,,Order,2,,,Kill an enemy Chaos ({Chaos Rune}) unit or gear.,,False,False,,https://riftbound.gg/cards/ven-131-decree-of-unity/
VEN-132,Fallen Feline,Vendetta,Rare,Unit,,Order,2,3,Cat; Piltover,"When you play me, name a spell.
While I'm at a battlefield, opponents can't play spells with that name.",,False,False,,https://riftbound.gg/cards/ven-132-fallen-feline/
VEN-133,Glowstone,Vendetta,Rare,Gear,,Order,2,,,"[Empower] {Any Rune}{Any Rune} ({Any Rune}{Any Rune}: Empower me. Use only if not Empowered.)
Disempower this, {Exhaust}: Choose a player. They gain control of this and recall it. (Send it to their base.)
At the end of your turn, kill this and deal 5 to all units you control.",,False,False,,https://riftbound.gg/cards/ven-133-glowstone/
VEN-134,Kayle - Justified,Vendetta,Rare,Unit,Champion,Order,3,3,Mount Targon; Kayle,"[Empower] {3 Energy} ({3 Energy}: Empower me.)
I can be [Empowered] up to three times.
I have +2 {Might} for each time I'm [Empowered].
While I'm [Empowered] three times, I have [Deflect 3] and [Ganking].",,False,False,,https://riftbound.gg/cards/ven-134-kayle-justified/
VEN-135,Kennen - Keeper of Balance,Vendetta,Rare,Unit,Champion,Order,3,2,Yordle; Ionia; Kennen,"[Hidden] (Hide now for {Any Rune} to react with later for {0 Energy}.)
When you play me or I attack, you may pay {2 Energy} to [Stun] a unit. (It doesn't deal combat damage this turn.)
While there's a stunned enemy unit here, I have +2 {Might}.",,False,False,,https://riftbound.gg/cards/ven-135-kennen-keeper-of-balance/
VEN-135A,Kennen - Keeper of Balance,Vendetta,Rare,Unit,Champion,Order,3,2,Yordle; Kennen,"[Hidden]
When you play me or I attack, you may pay {2 Energy} to [Stun] a unit.
While there's a stunned enemy unit here, I have +2 {Might}.",,False,False,,https://riftbound.gg/cards/ven-135a-kennen-keeper-of-balance/
VEN-136,Ambessa - Respected and Feared,Vendetta,Epic,Unit,Champion,Order,5,5,Noxus; Ambessa,"[Empower] {1 Energy}{Order Rune}{Order Rune} ({1 Energy}{Order Rune}{Order Rune}: Empower me. Use only if not Empowered.)
[Empowered][>] I have [Assault 2]. (+2 {Might} while I'm an attacker.)
[Empowered][>] When I attack, kill an enemy unit here with less Might than me.",,False,False,,https://riftbound.gg/cards/ven-136-ambessa-respected-and-feared/
VEN-136A,Ambessa - Respected and Feared,Vendetta,Epic,Unit,Champion,Order,5,5,Ambessa,"[Empower] {1 Energy}{Order Rune}{Order Rune}
[Empowered][>] I have [Assault 2].
[Empowered][>] When I attack, kill an enemy unit here with less Might than me.",“Join your ancestors!”,False,False,,https://riftbound.gg/cards/ven-136a-ambessa-respected-and-feared/
VEN-137,Shady Spectacles,Vendetta,Epic,Gear,,Order,4,,Equipment,"[Equip] {1 Energy}{Order Rune} ({1 Energy}{Order Rune}: Attach this to a unit you control.)
As this is attached to a unit, choose another friendly unit. The equipped unit becomes a copy of that unit for as long as this is attached to it.",,False,False,,https://riftbound.gg/cards/ven-137-shady-spectacles/
VEN-138,Shen - Leader of the Kinkou Order,Vendetta,Epic,Unit,Champion,Order,6,7,Shen; Ionia,"[Shield] (+1 {Might} while I'm a defender.)
When I hold, if there is exactly one other unit you control here, you score 1 point.",,False,False,,https://riftbound.gg/cards/ven-138-shen-leader-of-the-kinkou-order/
VEN-138A,Shen - Leader of the Kinkou Order,Vendetta,Epic,Unit,Champion,Order,6,7,Shen; Ionia,"[Shield]
When I hold, if there is exactly one other unit you control here, you score 1 point.",,False,False,,https://riftbound.gg/cards/ven-138a-shen-leader-of-the-kinkou-order/
VEN-139,Akali - Rogue Assassin,Vendetta,Rare,Legend,,Fury; Calm,,,Akali,"[Empower] {3 Energy}{Any Rune} ({3 Energy}{Any Rune}: Empower this. Use only if not Empowered.)
[Action][>] {Exhaust}: If it's your turn, move a friendly unit in a showdown to base and if I'm [Empowered], ready it.",,False,False,,https://riftbound.gg/cards/ven-139-akali-rogue-assassin/
VEN-140,Shuriken Flip,Vendetta,Epic,Spell,Signature,Fury; Calm,1,,Akali,"Deal 2 to up to one enemy unit at a battlefield, then move a friendly unit.
[Flow] {3 Energy}{Any Rune} (You may play this from your trash for its Flow cost. Then banish it.)",,False,False,,https://riftbound.gg/cards/ven-140-shuriken-flip/
VEN-141,Renekton - Butcher of the Sands,Vendetta,Rare,Legend,,Fury; Body,,,Renekton,"[Reaction][>] {Any Rune}{Any Rune}, {Exhaust}: [Add] {2 Energy}. Spend this Energy only to play units or activated abilities of units.",,False,False,,https://riftbound.gg/cards/ven-141-renekton-butcher-of-the-sands/
VEN-142,Dominus,Vendetta,Epic,Spell,Signature,Fury; Body,4,,Renekton,"[Action] (Play on your turn or in showdowns.)
This turn, double a unit's Might and give it ""{Any Rune}{Any Rune}: Ready me.""",,False,False,,https://riftbound.gg/cards/ven-142-dominus/
VEN-143,Zed - Master of Shadows,Vendetta,Rare,Legend,,Fury; Chaos,,,Zed,"When you banish a card you own, empower me. (I become Empowered if I'm not already.)
[Action][>] Disempower me, {Exhaust}: Discard 1, then draw 1.",,False,False,,https://riftbound.gg/cards/ven-143-zed-master-of-shadows/
VEN-144,Death Mark,Vendetta,Epic,Spell,Signature,Fury; Chaos,2,,Zed,"[Burn 3]. (Put the top 3 cards of your Main Deck into your trash.)
Play a 0 {Might} Shadow Clone unit token. (It has ""When I attack, you may banish a unit from your trash. If you do, give me [Assault 4] this turn."")
[Flow] {1 Energy}{Any Rune}{Any Rune} (You may play this from your trash for its Flow cost. Then banish it.)",,False,False,,https://riftbound.gg/cards/ven-144-death-mark/
